,movie_id,movie_name,year,genre,overview,director,cast
3778,tt33055387,Pisara - Mystery Within Mystery,2024.0,"Mystery, Thriller","In a remote area of Maharashtra, two courageous kids, Drishti and Aditya, defy the ominous rumors surrounding a mysterious house on a hill. The house is said to steal the childhood of any child who enters, yet the children venture inside, and emerge as adults. However, their newfound maturity is short-lived when they are attacked by a supposed ghost, revealing itself as a traumatized girl named Naina. The duo is unexpectedly tied to chairs, plunged into darkness, and introduced to Scienjo, a peculiar scientist and joker. Naina, haunted by childhood bullying, initially fears the grown-up Drishti and Aditya. But after the assurance of Scienjo that they have grown-up, she still remain hesitant but calms down. As Aditya and Drishti share their motive for entering the forbidden house, Scienjo scolds them for ignoring warnings. He explains the consequences of their actions and urges them to leave. Unbeknownst to them, Scienjo and Naina share a deep connection, with Scienjo acting as Naina's guardian since her parents' demise. Aditya and Drishti return with their own struggles, disclosing their lack of knowledge about the outer world. However, the revelation of a peculiar meteor effect that turns children into adults, leaving their mental state unchanged, sheds light on their predicament. Scienjo, adamant about protecting Naina, insists they leave. Yet, Naina's compassion prevails, and she allows them to stay temporarily. The revelation that Aditya and Drishti were adults all along complicates their plan to steal a rumored rock from under the house. However, the biggest twist surfaces when it's revealed that there is no mystical rock. Scienjo, masquerading as a caretaker, orchestrates a sinister plot involving the disappearance of children and their transformation into adults to facilitate a child trafficking ring. Naina, discovering Scienjo's true nature, confronts him in a battle of wits, ultimately exposing the dark operation and liberating the captive children. As Naina breaks free from her childhood trauma and exposes Scienjo's heinous activities, there is another mystery which is yet to be unfold as Naina gets to know about Scienjo's past and his true self.",Akash Deep,"Arun Gaddam, Dipti Kashyap, Akash Sood, Mandhare Zuluk"
3779,tt31558015,Haray Khuji Tare,2024.0,Drama,"Abir and Sreeporna are childhood friends. They grew up working together with an amateur theatre group. Nilavra, a close friend of Abir, joins the group and falls in love with Sreeporna. Although Abir is also fond of Sreeporna, he fails to express his feelings to her. Nilavra's parents send him abroad for higher studies. He promises to marry Sreeporna after his return. Couple of months after Nilavra's departure, Sreeporna realises that she is pregnant. She tries to contact Nilavra but fails. Hopeless and helpless, she decides to reveal the matter to Abir. Abir goes to meet Nilavra's parents along with Sreeporna and shares the situation with them. But Nilavra's parents refuse to accept any responsibility whatsoever. Abir, always in love with Sreeporna proposes marriage to Sreeporna but she rejects. Without informing anyone, Sreeporna decides to leave town, along with her mother, to stay with her aunt in a faraway town, where she gives birth to her child. After a while, Nilavra returns home, searches and enquires about the whereabouts of Sreeporna. Unfortunately, he comes to know that Sreeporna has left town for good. After seven painful years, Nilavra gets to meet Sreeporna, the single mother along with their son, unexpectedly at a faraway tourist location. Nilavra pleads Sreeporna to come along with him, but Sreeporna refuses the proposal saying it is too late. Nilavra is left with a bleeding heart. The story of three close friends trapped in a vicious triangle of love and social stigma unfolds poignantly for the film's audience.",Samar Kumar Roy,"Biswajit Chakraborty, Soumitra Chatterjee, Devlina Kumar, Chandraniv Mukhopadhyay"
3780,tt32359970,Samrat Mandhatha,2024.0,Drama,"At the beginning of Treta Yuga, when Adharma spreads worldwide and there is no place for Dharmadeva, he leaves Bhuloka and meets Shanideva to resolve it. An argument starts between Lakshmi and Shanideva, Mandatha takes birth to give a judgment/decision to them.",Hemantha Kumar,"P. Bharathi, Basavaraju C, Chaitra, Sunderababu"
3781,tt32526016,Dhara 498A,2024.0,unknown,Unknown,Anil Bhoop Sharma,"Harshit Mathur, Sushmita Rana"
3782,tt32447923,Koi Jaye Toh Le Aaye,2024.0,Adventure,Unknown,Fahad Kashmiri,"Anuj Arora, Sherleen Dutt, Priyanka Mishra, Heena Panchal, Aakash Talwar"
3783,tt32380372,Bisaahee,2024.0,Horror,Unknown,Abhinav Thakur,"Puja Agarwal, Raquib Arshad, Heena Dalal, Rajesh Desai, Rajiv Gupta"
3784,tt31599124,Swami Anandatheerthan: Sanyasi and the Rebel,2024.0,Documentary,"This film traces the life of Swami Anandatheerthan, the radical, yet little known, social reformer who fought untouchability in early 20th-century South India, narrated through the memories of his own disciples and contemporaries.","Abhijith Narayanan, Bindu Sajan","Sreejith Ramanan, Dvorovyi Bogdan Vasilevich, Siddharth Raman, R. Chamy, Sumitra"
3785,tt31495401,Lorii,2024.0,"Drama, Thriller",The affection between mother and daughter with strong social messages like government development programs like literacy and awareness towards certain social issues..,Rajiv Krishna Revndkar,"Abhilasha Gaira, Shaan Kakkar, Aviinash Kavathankar, Pankti Patel, Pratibha Shimpi"
3786,tt29000967,Death of a Mule,2024.0,Drama,"Two friends navigate the highs and lows of their artistic pursuits, facing setbacks and rejections along the way. Amidst their journey, they encounter visions of a mule.",Ankit Singha,"Prakash Shaw, Arpan Dutta, Deep Nigam, Subhash Pachisia"
3787,tt33008379,Nangej,2024.0,Drama,"A glimpse into the contradictions and mysteries of the inner world of man. The story creates a narrative of the possibilities of the fall of one character and the rise of another, while also revealing the hidden coherence.",Bhagwant Kang,"Jasmine Barnala, Jass Boparai, Jatinder Haans, Sonu Kelon, Baljit Mehton"
3788,tt30760058,Kripya Dhyaan Dein,2024.0,Comedy,"Jagan who is a young boy of Mathura is caught masterbating by his family on his birthday, incident brings him lot of unexpected problems and creates confusion about his sexuality and sexual preference. He struggles to justify his acts.",Neeraj Bhasin,"Vibha Chhibber, Vivek Gera, Brijendra Kala, Vijay Kaushik, Mushtaq Khan"
3789,tt33507113,Better Tomorrow,2024.0,Drama,Unknown,Sharvi,Maanav
3790,tt32848933,Yaari,2024.0,unknown,Unknown,Chetan Sagade,"Pushpa Chaudhari, Apeksha Chavan, Pavan Choure, Ghanshyam Darode, Sunil Godabole"
3791,tt32766566,Ladies Special,2024.0,Drama,Unknown,Chirag Dutt,"Rinku Ghosh, Preeti Singh, Awdhesh Mishra, Pallavi Giri, Dev Singh"
3792,tt28199928,Bad,2024.0,unknown,A man haunted by the six vices in his mind that conflict with each other.,PC Shekar,"Apoorva Bharadwaj, Nakul Gowda, Malnad Jagadish, Manvita Kamath, Manjunath Kokate"
3793,tt31321746,Enimey Nangadha Head Lines,2024.0,Action,Unknown,Saipraba Meena,"Anna Asha, Birla Bose, Devalla Kavitha, Saipraba Meena, Raj Mithran"
3794,tt33043099,Akhiri Arji,2024.0,Romance,Unknown,Vansh Sirohi,"Megha Choudhary, Prabhat Dhama, Uttar Kumar, Rajeev Sirohi"
3795,tt32369857,Mol Ri Bindani,2024.0,unknown,Unknown,Himalay Shrivastav,"Mamta Bhati, Kunal Chaudhary, Santosh Kanwar, Navneet Singh Nirwan, Himalay Shrivastav"
3796,tt21025364,Kamley,2024.0,Comedy,This is a story about the love of three friends and of family relationships. The sweet and sour feelings give them an enriching experience of life.,Shivamm Sharma,"Jimmy Sharma, Raj Dhaliwal, Jaswinder Makrauna, Rupinder Rupi, Malkeet Rauni"
3797,tt32850708,Donto Rohoshyo,2024.0,Mystery,"Go to Odisha with Aunt Neela for the wedding of Rais tenant (Harsh). Along the way, Harshar Jyathamshai finds out that he is hiding a Buddhist statue. Rai reached Orissa and investigated and recovered the Parents statue.",Sudipta Banerjee,"Suchandrima Banerjee, Biswajit Chakraborty, Sudip Chakraborty, Shrabani Ghosh, Shibu Kundu"
3798,tt31592452,Risk Takers,2024.0,Documentary,"People of different faiths, gender and regions make up Mumbai, The huge human jigsaw in this vast urban sprawl with a population of about twenty million. We'll meet Kallu, who collects dead bodies from the Mithi River... Ambulance drivers like Raj Lokhande and Jeevan who race through narrow, jammed lanes to save lives daily... Former Red light area workers of Kamathipura - Asha and Shobha - who were sold, caged and forced into prostitution and now are part of the Oasis NGO, transforming the lives of other women... Construction workers Azaad, Janaab and Rajaram are employed daily on terrifying building sites, hoping to earn a happy home life while moving from one temporary dwelling to another... Fisherman Akash and his family are caught in a declining market with no guarantee of quality fish or decent prices due to contamination in the sea... Rajashri, a female leader of the Koli community, says her sole purpose in life is to safeguard her community. She organises fish markets around the city to provide work for thousands of women from several villages. This documentary was shot extensively in different parts of Mumbai over fifteen days, showcasing a wide group of people who take risks of faith to overcome the dangers so incredibly and bravely.",Siddhesh Pandey,"Asha, Rajaram, Kalu Sharafat Hussain, Shobha, Akash Chande"
3799,tt31548613,Pencil,2024.0,Crime,"Pencil is a story of non acceptance, it shows how far a person can go to avoid rejection in their life.",Komal Desai,"Sanjaysinh Chauhan, Arvind Vegda, Shounak Vyas, Vijay Rawal, Jeetendra Thakkar"
3800,tt31465151,The Great Sultana,2024.0,Drama,Unknown,Sudhish Kumar Sharma,Raju Kher
3801,tt31925345,Hatekhori,2024.0,Drama,"Story is all about Chand and his dream, to go to school but He works at a dhaba by the roadside. Chand loves to study. He enjoys studying. For him, every newspaper, new or old, is a source of knowledge and he tries to learn from them.","Kaustuv Chakraborty, Mainak Mitra","Shankhadeep Banerjee, Prantik Banerjee, Biswanath Basu, Rakesh Bhattacharjee, Debraj Bhattacharya"
3802,tt33295530,Smell,2024.0,Thriller,"Famous painter Durbar is murdered, prompting an investigation by police, detective Salyajit, and Pori. They focus on a strange ""smell"" tied to the crime and question suspects like Sayantan, Bihan, Sadhu, and Nayan. Can they solve the case?",Arudipto Dasgupta,"Anindya Chatterjee, Samadarshi Dutta, Rajesh Sharma, Amit Kumar Chandra, Kingshuk Mukherjee"
3803,tt31732441,Kempu Haladi Hasiru,2024.0,"Comedy, Thriller",Unknown,Mani AJ Karthikeyan,"Arjun, Aravind Bolar, Shailashree Mulki, Divya Suresh, Chindodi Vijaykumar"
3804,tt28857410,Ghannu Bhai,2024.0,unknown,Unknown,Pranay Myakal,Aditya Gangasani
3805,tt32907955,Manjari,2024.0,Drama,"In this poignant film, Manjari exemplifies a profound connection with nature, forsaking personal desires to protect lush environments threatened by neglect.",Vivek Srivastava,"Rohit Chaudhary, Soni Chaurasia, Shashawat Jaiswal, Madhulisha, Amit Mishra"
3806,tt33044547,Hall Ki Ae,2024.0,unknown,Unknown,Amritpreet Singh,"Kinza Hashmi, Jassie Gill, Karamjit Anmol, Satwant Kaur, Hobby Dhaliwal"
3807,tt32474488,Labyrinth,2024.0,Thriller,Unknown,Sanchi Garg,"Chirag Bhardwaj, Shivesh Kumar, Parth Jha, Jatin Mehra, Nithin Kumar"
3808,tt30801353,Prem No Padkar,2024.0,Drama,Unknown,Satrugan Gauswami,"Hitu Kanodia, Mamta Soni, Moni Patel"
3809,tt31493738,Namo Bharath,2024.0,unknown,Unknown,Ramesh S. Paravenaikar,"Doddarange Gowda, Shrawan Pandit, Sonali Pandita, Ramesh S. Paravenaikar, Sushma Raj"
3810,tt27843189,ARI,2024.0,Sci-Fi,Unknown,Jayashankarr,"Anasuya Bharadwaj, Sai Kumar, Viva Harsha, Subhalekha Sudhakar, Srikanth Iyengar"
3811,tt32081990,Roudhra Rupaya,2024.0,Action,"Adhya and abinaya are born sisters hailing from Hyderabad. They lost their parents at their child hood and relied upon their grand father there after. They usually take life as it comes and live with they have.

Adhya has completed her education and serving at Telangana Tourism Department while abinaya is still persuing her degree. Adhya had raised her sister abinaya literally replacing their parents. Adhya took utmost care of abinaya. At this juncture Adhya gets the transfer order to GOA as part of her job and takes abinaya along with her. They were asked to stay at a villa for two days to settle out their things. The place where they stay comprises only two villas side by side at the beach. The second villa is an abandoned one and here is no tresspassing around that villa. The vibes came so auspicious that Adhya is gonna see her bride groom the next day and decide about her marriage. But things go wrong with the nuisance created by abinaya and her boy friend Raghu.

Raghu plans a prank to foola binaya by playing himself dead. While executing his prank plan he hears a scream from the other side. He curiously goes towards that and finds Major Phabhakar is killing his wife. When Raghu witnesses her death Phabhakar also kills Raghu. While Raghu goes missing Adhya and abinaya goes in search of him. Adhya and abinaya is unaware of Prabhakar. Now Prabhakar tries to hunt both Adhya and abinaya.

Prabhakar is suffering with a mental disorder after an accident at his past. He becomes cruel and psychic if his blood pressure raises above certain level. Infact he acquires the qualities of a wild animal. When Prabhakar attacks Adhya she observes few traits and intincts of the disorder.Adhya knows about this disorder and makes few arrangements to escape from Wild Prabhakar. Even though she struggles hard enough for their escape but finds impossible to get away from him. When Prabhakar is above to kill Adhya some one comes from behind and kills Prabhakar. Who killed Major Phrabhakar? How Adhya used her plans for her escape from Phrabhakar? What are the struggles faced one after the other by Adhya till the end are the intriguing factors and engaging thrilling events compiled altogether.",Palik Srinu,"Payal Mukarji, Bhahubali Prabhakar, Ragu, Mohana Siddhi, Venkat"
3812,tt32749668,Karmadolage,2024.0,unknown,"Two siblings inherit land after their fathers' deaths, sparking legal battles as they navigate the complexities of their newfound property ownership",unknown,"Madiwalaiah, Puttanna"
3813,tt16227594,Dulhan to Jayegi Dulhe Raja Ke Saath,2024.0,Drama,Unknown,Ravi Sinha,"Yash Kumarr, Yamini Singh"
3814,tt29625590,Faction Leni Seemakatha,2024.0,"Drama, Thriller","A small town real estate broker ends up with a bad land deal. While trying to find a way out, he stumbles on an easy solution. Other people, unintentionally, get involved in his simple plan.",Vasu Pannuri,"Aravind, Avinash, Ramu B, Khagendra Chitta, Deewesh"
3815,tt8317570,De Ijaazat Rahun Tujhme,2024.0,Thriller,Unknown,Awani Agrawal,"Rajpal Naurang Yadav, Rajeev Vashishth, Aishwarya Arora, Sourav Chakraborty, Gurleen Chopra"
3816,tt33581310,Angammal,2024.0,unknown,Unknown,Vipin Radhakrishnan,unknown
3817,tt33059413,Anbenum Peruveli,2024.0,Musical,"Anbenum Peruveli is a musical documentary on the poetry of the 19th Century Tamil saint Ramalinga Adigal, popularly known as Vallalar by singer Sanjay Subrahmanyan in collaboration with the music composer Sean Roldan.",Rafiq Ismail,Sanjay Subrahmanyan
3818,tt30781222,Maya-The Truth,2024.0,"Drama, Romance","""Maya-the Truth"" appears to be a compelling and thought-provoking film, delving into the themes of morality, consequences, and the human psyche. The story's focus on the protagonist's journey through his own past misdeeds and the eventual reckoning is a classic narrative about the inevitability of facing the consequences of one's actions. The film's exploration of the idea that ""the past can become the truth of tomorrow"" is particularly intriguing. This suggests a deeper commentary on how our actions, especially those we might want to forget or dismiss, have a way of defining our future. The character of Maya seems to be a catalyst for this revelation, forcing the protagonist, Arjun, to confront the truths he has long evaded. The performances, as described, seem to be particularly noteworthy. Mahi Zaal's portrayal of Maya is highlighted as a standout, suggesting a nuanced and powerful performance. Fahad Asad as Raj and Naina Gill as Khushbu, despite the latter's brief role, also appear to have delivered impactful performances. Director Naha Laj and writer Naeem Tahir seem to have created a film that's not just entertainment but also a medium for delivering a powerful message. The emphasis on the 'sensual animal inside man' and the disregard for the 'sanctity of relationships' points to a critical examination of human behaviour and societal norms.",Neha Laaj,"Fahad Asad, Naina Gill, Mahi Zaal"
